,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,14,2018/10/21 14:16,5258,乗客アプリ（目的地から）,3445,1034,4,1,,2018/10/21 14:18,2018/10/21 14:38,35.441002 139.650809,横浜元町ショッピングストリート,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/21 14:20,2018/10/21 14:20,2018/10/21 14:33,2018/10/21 14:33,,2018/10/21 14:16,0:19:27,0:19:27,,00,02,,,,,
-,-,14,2018/10/21 14:18,5260,乗客アプリ（目的地から）,1742,827,5,1,,2018/10/21 14:23,2018/10/21 14:48,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/21 14:27,2018/10/21 14:27,2018/10/21 14:51,2018/10/21 14:51,,2018/10/21 14:18,0:25:30,0:25:30,,00,05,,,,,
-,-,14,2018/10/21 14:18,5261,乗客アプリ（目的地から）,3538,726,6,2,,2018/10/21 14:41,2018/10/21 15:14,35.443073 139.651914,横浜人形の家,35.453715 139.638133,横浜ワールドポーターズ,2018/10/21 14:36,2018/10/21 14:36,2018/10/21 14:49,2018/10/21 14:58,,2018/10/21 14:18,0:32:33,1:05:06,,04,22,,,,,
★,-,14,2018/10/21 14:19,5262,乗客アプリ（目的地から）,3621,450,6,2,,2018/10/21 14:56,2018/10/21 15:18,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 14:49,2018/10/21 14:52,2018/10/21 15:06,2018/10/21 15:10,2018/10/21 14:49,2018/10/21 14:49,0:22:16,0:44:32,,07,07,,,,,
-,-,14,2018/10/21 14:21,5263,乗客アプリ（目的地から）,2971,672,3,3,,2018/10/21 14:35,2018/10/21 14:50,35.445783 139.642958,横浜情報文化センター,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 14:33,2018/10/21 14:37,2018/10/21 14:50,2018/10/21 14:58,,2018/10/21 14:21,0:15:38,0:46:54,,01,13,,,,,
-,-,14,2018/10/21 14:21,5264,乗客アプリ（目的地から）,3619,927,7,1,,2018/10/21 14:46,2018/10/21 14:51,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/21 14:42,2018/10/21 14:47,2018/10/21 14:50,2018/10/21 14:55,,2018/10/21 14:21,0:05:03,0:05:03,,03,24,,,,,
-,-,14,2018/10/21 14:24,5267,乗客アプリ（目的地から）,1071,477,7,2,,2018/10/21 14:52,2018/10/21 15:06,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/10/21 14:53,2018/10/21 14:53,2018/10/21 15:05,2018/10/21 15:05,,2018/10/21 14:24,0:13:30,0:27:00,,00,28,,,,,
-,-,14,2018/10/21 14:29,5268,まちかど設置端末（地図から）,0,1271,9,1,,2018/10/21 14:33,2018/10/21 14:40,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 14:36,2018/10/21 14:36,2018/10/21 14:46,2018/10/21 14:46,,2018/10/21 14:29,0:07:05,0:07:05,,00,04,,,,,
-,-,14,2018/10/21 14:29,5269,まちかど設置端末（店舗から）,0,411,5,3,,2018/10/21 14:49,2018/10/21 14:58,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/21 14:42,2018/10/21 14:50,2018/10/21 14:50,2018/10/21 14:58,,2018/10/21 14:29,0:08:10,0:24:30,,07,20,,,,,
-,-,14,2018/10/21 14:29,5270,まちかど設置端末（店舗から）,0,523,8,2,,2018/10/21 14:36,2018/10/21 14:41,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/10/21 14:36,2018/10/21 14:36,2018/10/21 14:45,2018/10/21 14:45,,2018/10/21 14:29,0:04:25,0:08:50,,00,07,,,,,
-,-,14,2018/10/21 14:29,5271,乗客アプリ（目的地から）,1485,441,4,2,,2018/10/21 14:57,2018/10/21 15:11,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 14:51,2018/10/21 14:51,2018/10/21 15:03,2018/10/21 15:08,,2018/10/21 14:29,0:13:42,0:27:24,,05,27,,,,,
-,-,14,2018/10/21 14:32,5273,まちかど設置端末（地図から）,0,808,10,2,,2018/10/21 14:52,2018/10/21 14:57,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/10/21 14:55,2018/10/21 15:00,2018/10/21 15:06,2018/10/21 15:12,,2018/10/21 14:32,0:05:44,0:11:28,,00,19,,,,,
-,-,14,2018/10/21 14:33,5277,乗客アプリ（地図から）,3394,742,8,2,,2018/10/21 14:45,2018/10/21 15:01,35.447546 139.64358,横浜開港資料館,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 14:48,2018/10/21 14:48,2018/10/21 14:57,2018/10/21 14:57,,2018/10/21 14:33,0:16:49,0:33:38,,00,11,,,,,
-,-,14,2018/10/21 14:34,5278,乗客アプリ（目的地から）,3611,473,2,2,,2018/10/21 14:36,2018/10/21 14:40,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/21 14:39,2018/10/21 14:39,2018/10/21 14:44,2018/10/21 14:44,,2018/10/21 14:34,0:03:15,0:06:30,,00,02,,,,,
-,-,14,2018/10/21 14:35,5279,乗客アプリ（地図から）,1666,1043,9,1,,2018/10/21 14:44,2018/10/21 14:50,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/21 14:48,2018/10/21 14:48,2018/10/21 14:58,2018/10/21 14:58,,2018/10/21 14:35,0:06:22,0:06:22,,00,09,,,,,
-,-,14,2018/10/21 14:38,5280,乗客アプリ（目的地から）,3605,737,5,1,,2018/10/21 15:01,2018/10/21 15:13,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/21 14:56,2018/10/21 15:02,2018/10/21 15:02,2018/10/21 15:11,,2018/10/21 14:38,0:11:39,0:11:39,,05,23,,,,,
-,-,14,2018/10/21 14:38,5281,まちかど設置端末（地図から）,0,875,1,1,,2018/10/21 14:49,2018/10/21 14:56,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/21 14:49,2018/10/21 14:49,2018/10/21 14:56,2018/10/21 14:56,,2018/10/21 14:38,0:07:17,0:07:17,,00,10,,,,,
-,-,14,2018/10/21 14:39,5282,乗客アプリ（目的地から）,3162,1154,3,1,,2018/10/21 14:44,2018/10/21 14:50,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 14:46,2018/10/21 14:46,2018/10/21 14:53,2018/10/21 14:53,,2018/10/21 14:39,0:06:35,0:06:35,,00,05,,,,,
-,-,14,2018/10/21 14:42,5283,乗客アプリ（地図から）,3629,1275,2,3,,2018/10/21 15:06,2018/10/21 15:25,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/21 15:04,2018/10/21 15:04,2018/10/21 15:17,2018/10/21 15:23,,2018/10/21 14:42,0:19:43,0:59:09,,01,23,,,,,
-,-,14,2018/10/21 14:42,5284,まちかど設置端末（店舗から）,0,1220,7,3,,2018/10/21 15:06,2018/10/21 15:19,35.454389 139.630904,横浜ランドマークタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/21 15:07,2018/10/21 15:17,2018/10/21 15:17,2018/10/21 15:27,,2018/10/21 14:42,0:13:17,0:39:51,,00,23,,,,,
-,-,14,2018/10/21 14:44,5286,乗客アプリ（地図から）,1211,723,10,2,,2018/10/21 14:47,2018/10/21 15:08,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 14:55,2018/10/21 14:55,2018/10/21 15:22,2018/10/21 15:22,,2018/10/21 14:44,0:21:14,0:42:28,,00,02,,,,,
-,-,14,2018/10/21 14:46,5288,乗客アプリ（地図から）,2105,637,1,1,,2018/10/21 15:10,2018/10/21 15:22,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 15:07,2018/10/21 15:07,2018/10/21 15:27,2018/10/21 15:30,,2018/10/21 14:46,0:12:27,0:12:27,,02,24,,,,,
-,-,14,2018/10/21 14:46,5289,まちかど設置端末（地図から）,0,1026,6,5,,2018/10/21 15:19,2018/10/21 15:26,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 15:10,2018/10/21 15:18,2018/10/21 15:22,2018/10/21 15:30,,2018/10/21 14:46,0:06:50,0:34:10,,09,32,,,,,
-,-,14,2018/10/21 14:48,5292,まちかど設置端末（地図から）,0,729,9,4,,2018/10/21 15:00,2018/10/21 15:12,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/21 15:01,2018/10/21 15:01,2018/10/21 15:16,2018/10/21 15:16,,2018/10/21 14:48,0:11:58,0:47:52,,00,11,,,,,
-,-,14,2018/10/21 14:48,5293,乗客アプリ（地図から）,3630,1058,8,2,,2018/10/21 15:19,2018/10/21 15:33,35.45435 139.631762,横浜ロイヤルパークホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/21 15:11,2018/10/21 15:13,2018/10/21 15:23,2018/10/21 15:32,,2018/10/21 14:48,0:14:00,0:28:00,,08,31,,,,,
-,-,14,2018/10/21 14:48,5295,乗客アプリ（目的地から）,3598,676,5,2,,2018/10/21 15:09,2018/10/21 15:13,35.445857 139.647636,ホテルモントレ横浜,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/21 15:05,2018/10/21 15:05,2018/10/21 15:12,2018/10/21 15:12,,2018/10/21 14:48,0:03:41,0:07:22,,04,21,,,,,
-,-,14,2018/10/21 14:53,5303,乗客アプリ（目的地から）,2801,1203,9,1,,2018/10/21 15:16,2018/10/21 15:30,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/21 15:18,2018/10/21 15:18,2018/10/21 15:27,2018/10/21 15:27,,2018/10/21 14:53,0:14:27,0:14:27,,00,22,,,,,
-,-,14,2018/10/21 14:54,5304,乗客アプリ（目的地から）,716,1209,7,1,,2018/10/21 15:01,2018/10/21 15:13,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 15:02,2018/10/21 15:02,2018/10/21 15:14,2018/10/21 15:14,,2018/10/21 14:54,0:11:11,0:11:11,,00,07,,,,,
-,-,14,2018/10/21 14:55,5305,まちかど設置端末（店舗から）,0,945,10,6,,2018/10/21 15:29,2018/10/21 15:38,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/21 15:24,2018/10/21 15:33,2018/10/21 15:39,2018/10/21 15:48,,2018/10/21 14:55,0:08:46,0:52:36,,05,34,,,,,
-,-,14,2018/10/21 14:55,5306,まちかど設置端末（地図から）,0,447,3,3,,2018/10/21 15:21,2018/10/21 15:42,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 15:23,2018/10/21 15:23,2018/10/21 15:44,2018/10/21 15:48,,2018/10/21 14:55,0:20:27,1:01:21,,00,26,,,,,
★,☆,14,2018/10/21 13:54,5250,乗客アプリ（地図から）,1588,1270,5,2,2018/10/21 13:55,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.445857 139.647636,ホテルモントレ横浜,2018/10/21 14:30,,2018/10/21 14:47,,2018/10/21 14:24,2018/10/21 14:24,0:00:00,0:00:00,,00,06,,,,,
★,☆,14,2018/10/21 13:31,5234,乗客アプリ（地図から）,3490,1113,3,4,2018/10/21 13:45,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/21 14:05,,2018/10/21 14:18,,2018/10/21 14:01,2018/10/21 14:01,0:00:00,0:00:00,,00,04,,,,,
-,☆,14,2018/10/21 14:03,5252,乗客アプリ（目的地から）,2971,1109,2,3,2018/10/21 14:19,,,35.445783 139.642958,横浜情報文化センター,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 14:12,,2018/10/21 14:35,,,2018/10/21 14:03,0:00:00,0:00:00,,00,16,,,,,
-,☆,14,2018/10/21 14:18,5259,乗客アプリ（目的地から）,3538,1082,6,1,2018/10/21 14:18,,,35.443073 139.651914,横浜人形の家,35.453715 139.638133,横浜ワールドポーターズ,2018/10/21 14:36,,2018/10/21 14:48,,,2018/10/21 14:18,0:00:00,0:00:00,,00,18,,,,,
-,☆,14,2018/10/21 14:23,5266,乗客アプリ（目的地から）,1071,439,7,1,2018/10/21 14:23,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/10/21 14:52,,2018/10/21 15:03,,,2018/10/21 14:23,0:00:00,0:00:00,,00,29,,,,,
-,☆,14,2018/10/21 14:23,5265,乗客アプリ（目的地から）,3614,1141,3,1,2018/10/21 14:23,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/10/21 14:30,,2018/10/21 14:49,,,2018/10/21 14:23,0:00:00,0:00:00,,00,07,,,,,
-,☆,14,2018/10/21 14:32,5272,乗客アプリ（目的地から）,1751,1260,1,1,2018/10/21 14:32,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/21 14:58,,2018/10/21 15:11,,,2018/10/21 14:32,0:00:00,0:00:00,,00,,,,,"※183,190,193,197,198行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/10/21 14:33,5274,乗客アプリ（地図から）,1666,1044,1,1,2018/10/21 14:34,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.448676 139.635696,横浜平和プラザホテル,2018/10/21 14:58,,2018/10/21 15:08,,,2018/10/21 14:33,0:00:00,0:00:00,,00,25,,,,,
-,☆,14,2018/10/21 14:33,5275,まちかど設置端末（店舗から）,0,397,5,2,2018/10/21 14:33,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/21 15:01,,2018/10/21 15:08,,,2018/10/21 14:33,0:00:00,0:00:00,,00,28,,,,,
-,☆,14,2018/10/21 14:33,5276,乗客アプリ（目的地から）,1751,855,1,1,2018/10/21 14:49,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/21 14:59,,2018/10/21 15:15,,,2018/10/21 14:33,0:00:00,0:00:00,,00,25,,,,"※180,190,193,197,198行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/10/21 14:43,5285,乗客アプリ（目的地から）,1334,1266,6,1,2018/10/21 14:44,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 15:15,,2018/10/21 15:28,,,2018/10/21 14:43,0:00:00,0:00:00,,00,,,,,※185行と同一人物と思われるため一番短いものを採用,
-,☆,14,2018/10/21 14:44,5287,乗客アプリ（目的地から）,1334,1239,1,1,2018/10/21 14:44,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 15:10,,2018/10/21 15:25,,,2018/10/21 14:44,0:00:00,0:00:00,,00,25,,,,※184行と同一人物と思われるため一番短いものを採用,
-,☆,14,2018/10/21 14:46,5290,乗客アプリ（地図から）,2787,1250,1,1,2018/10/21 14:47,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/21 15:08,,2018/10/21 15:17,,,2018/10/21 14:46,0:00:00,0:00:00,,00,21,,,,,
-,☆,14,2018/10/21 14:46,5291,乗客アプリ（地図から）,3625,1076,8,1,2018/10/21 14:47,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/21 15:14,,2018/10/21 15:31,,,2018/10/21 14:46,0:00:00,0:00:00,,00,28,,,,"※188,192行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/10/21 14:48,5294,乗客アプリ（目的地から）,3625,698,3,1,2018/10/21 14:49,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443659 139.650847,横浜マリンタワー,2018/10/21 15:19,,2018/10/21 15:35,,,2018/10/21 14:48,0:00:00,0:00:00,,00,,,,,"※187,192行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/10/21 14:49,5296,乗客アプリ（地図から）,2787,348,9,1,2018/10/21 14:49,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/21 15:25,,2018/10/21 15:34,,,2018/10/21 14:49,0:00:00,0:00:00,,00,,,,,※191行と同一人物と思われるため一番短いものを採用,
-,☆,14,2018/10/21 14:49,5297,乗客アプリ（目的地から）,1751,330,7,1,2018/10/21 14:49,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/21 15:26,,2018/10/21 15:39,,,2018/10/21 14:49,0:00:00,0:00:00,,00,,,,,"※180,183,193,197,198行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/10/21 14:49,5298,乗客アプリ（地図から）,2787,365,3,1,2018/10/21 14:49,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/21 15:21,,2018/10/21 15:30,,,2018/10/21 14:49,0:00:00,0:00:00,,00,31,,,,※189行と同一人物と思われるため一番短いものを採用,
-,☆,14,2018/10/21 14:49,5299,乗客アプリ（目的地から）,3625,679,3,1,2018/10/21 14:50,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/21 15:21,,2018/10/21 15:37,,,2018/10/21 14:49,0:00:00,0:00:00,,00,,,,,"※187,188行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/10/21 14:50,5300,乗客アプリ（目的地から）,1751,659,3,1,2018/10/21 14:57,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/21 15:21,,2018/10/21 15:33,,,2018/10/21 14:50,0:00:00,0:00:00,,00,,,,,"※180,183,190,197,198行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/10/21 14:51,5301,乗客アプリ（目的地から）,3292,782,8,3,2018/10/21 15:06,,,35.441002 139.650809,横浜元町ショッピングストリート,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/21 14:58,,2018/10/21 15:23,,,2018/10/21 14:51,0:00:00,0:00:00,,00,14,,,,,
-,☆,14,2018/10/21 14:53,5302,乗客アプリ（地図から）,1582,1130,10,2,2018/10/21 14:53,,,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 15:20,,2018/10/21 15:36,,,2018/10/21 14:53,0:00:00,0:00:00,,00,26,,,,,
-,☆,14,2018/10/21 14:57,5308,乗客アプリ（目的地から）,1751,439,4,1,2018/10/21 14:57,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/21 15:36,,2018/10/21 15:48,,,2018/10/21 14:57,0:00:00,0:00:00,,00,,,,,"※180.,183,190,193,198行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/10/21 14:57,5309,乗客アプリ（目的地から）,1751,616,4,1,2018/10/21 15:04,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/21 15:36,,2018/10/21 15:48,,,2018/10/21 14:57,0:00:00,0:00:00,,00,,,,,"※180.,183,190,193,197行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/10/21 14:58,5310,乗客アプリ（地図から）,3604,950,7,2,2018/10/21 14:59,,,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 15:30,,2018/10/21 15:42,,,2018/10/21 14:58,0:00:00,0:00:00,,00,32,,,,,
-,☆,14,2018/10/21 14:59,5311,乗客アプリ（目的地から）,3579,1140,10,2,2018/10/21 14:59,,,35.443659 139.650847,横浜マリンタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/21 15:09,,2018/10/21 15:27,,,2018/10/21 14:59,0:00:00,0:00:00,,00,10,,,,,
-,☆,14,2018/10/21 14:59,5312,乗客アプリ（地図から）,3611,649,7,2,2018/10/21 15:00,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 15:30,,2018/10/21 15:41,,,2018/10/21 14:59,0:00:00,0:00:00,,00,31,,,,,
-,-,15,2018/10/21 15:03,5314,乗客アプリ（目的地から）,3579,816,10,2,,2018/10/21 15:14,2018/10/21 15:25,35.443659 139.650847,横浜マリンタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/21 15:11,2018/10/21 15:14,2018/10/21 15:23,2018/10/21 15:27,,2018/10/21 15:03,0:10:36,0:21:12,758,03,10,14,12,,,
-,-,15,2018/10/21 15:06,5316,まちかど設置端末（地図から）,0,751,2,2,,2018/10/21 15:20,2018/10/21 15:37,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.453715 139.638133,横浜ワールドポーターズ,2018/10/21 15:14,2018/10/21 15:18,2018/10/21 15:33,2018/10/21 15:37,,2018/10/21 15:06,0:17:01,0:34:02,,05,13,,,,,
-,-,15,2018/10/21 15:06,5317,乗客アプリ（目的地から）,3292,1223,10,3,,2018/10/21 15:08,2018/10/21 15:27,35.441002 139.650809,横浜元町ショッピングストリート,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/21 15:10,2018/10/21 15:10,2018/10/21 15:30,2018/10/21 15:30,,2018/10/21 15:06,0:18:13,0:54:39,,00,02,,,,,
-,-,15,2018/10/21 15:10,5319,乗客アプリ（地図から）,1076,1194,7,1,,2018/10/21 15:26,2018/10/21 15:42,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 15:29,2018/10/21 15:29,2018/10/21 15:40,2018/10/21 15:43,,2018/10/21 15:10,0:16:32,0:16:32,,00,15,,,,,
-,-,15,2018/10/21 15:14,5320,乗客アプリ（簡単予約）,3516,1164,4,2,,2018/10/21 15:36,2018/10/21 15:49,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/21 15:35,2018/10/21 15:35,2018/10/21 15:44,2018/10/21 15:49,,2018/10/21 15:14,0:13:29,0:26:58,,00,21,,,,,
-,-,15,2018/10/21 15:15,5322,乗客アプリ（目的地から）,2971,1134,2,3,,2018/10/21 15:43,2018/10/21 15:52,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 15:44,2018/10/21 15:44,2018/10/21 15:56,2018/10/21 16:00,,2018/10/21 15:15,0:09:24,0:28:12,,00,28,,,,,
-,-,15,2018/10/21 15:16,5323,乗客アプリ（目的地から）,3162,566,3,1,,2018/10/21 15:19,2018/10/21 15:27,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/21 15:25,2018/10/21 15:25,2018/10/21 15:35,2018/10/21 15:35,,2018/10/21 15:16,0:08:09,0:08:09,,00,02,,,,,
-,-,15,2018/10/21 15:20,5325,まちかど設置端末（地図から）,0,699,8,1,,2018/10/21 15:27,2018/10/21 15:33,35.450447 139.635947,みなとみらい線　馬車道駅,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/21 15:23,2018/10/21 15:24,2018/10/21 15:31,2018/10/21 15:32,,2018/10/21 15:20,0:06:21,0:06:21,,03,07,,,,,
-,-,15,2018/10/21 15:20,5326,まちかど設置端末（店舗から）,0,518,7,2,,2018/10/21 15:23,2018/10/21 15:36,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.454389 139.630904,横浜ランドマークタワー,2018/10/21 15:22,2018/10/21 15:22,2018/10/21 15:39,2018/10/21 15:39,,2018/10/21 15:20,0:12:49,0:25:38,,00,02,,,,,
-,-,15,2018/10/21 15:20,5327,まちかど設置端末（地図から）,0,501,8,3,,2018/10/21 15:45,2018/10/21 16:05,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 15:41,2018/10/21 15:44,2018/10/21 16:01,2018/10/21 16:08,,2018/10/21 15:20,0:19:56,0:59:48,,04,25,,,,,
-,-,15,2018/10/21 15:20,5328,乗客アプリ（地図から）,3563,654,9,3,,2018/10/21 15:24,2018/10/21 15:41,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 15:26,2018/10/21 15:26,2018/10/21 15:40,2018/10/21 15:40,,2018/10/21 15:20,0:16:27,0:49:21,,00,03,,,,,
-,-,15,2018/10/21 15:21,5329,乗客アプリ（地図から）,3575,541,9,2,,2018/10/21 15:42,2018/10/21 16:07,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 15:40,2018/10/21 15:44,2018/10/21 16:04,2018/10/21 16:10,,2018/10/21 15:21,0:25:17,0:50:34,,01,21,,,,,
-,-,15,2018/10/21 15:30,5331,乗客アプリ（目的地から）,3634,383,7,2,,2018/10/21 15:43,2018/10/21 15:55,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 15:40,2018/10/21 15:40,2018/10/21 15:50,2018/10/21 15:50,,2018/10/21 15:30,0:11:47,0:23:34,,02,13,,,,,
-,-,15,2018/10/21 15:32,5332,乗客アプリ（地図から）,1666,766,4,1,,2018/10/21 15:41,2018/10/21 16:01,35.448676 139.635696,横浜平和プラザホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/21 15:41,2018/10/21 15:41,2018/10/21 15:56,2018/10/21 15:56,,2018/10/21 15:32,0:19:51,0:19:51,,00,08,,,,,
-,-,15,2018/10/21 15:33,5333,乗客アプリ（簡単予約）,2138,421,2,3,,2018/10/21 15:37,2018/10/21 15:48,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 15:38,2018/10/21 15:38,2018/10/21 15:56,2018/10/21 15:56,,2018/10/21 15:33,0:10:33,0:31:39,,00,04,,,,,
