,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
★,-,15,2018/10/25 15:42,6400,乗客アプリ（目的地から）,2801,748,6,1,,2018/10/25 16:05,2018/10/25 16:10,35.454389 139.630904,横浜ランドマークタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 16:12,2018/10/25 16:12,2018/10/25 16:22,2018/10/25 16:22,2018/10/25 16:12,2018/10/25 16:12,0:05:41,0:05:41,,00,00,,,,,
-,-,15,2018/10/25 15:43,6401,乗客アプリ（地図から）,3731,387,4,3,,2018/10/25 15:49,2018/10/25 15:57,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/10/25 15:48,2018/10/25 15:48,2018/10/25 15:58,2018/10/25 15:58,,2018/10/25 15:43,0:08:02,0:24:06,,00,05,,,,,
-,-,15,2018/10/25 15:50,6402,まちかど設置端末（店舗から）,0,368,2,1,,2018/10/25 15:51,2018/10/25 15:59,35.445857 139.647636,ホテルモントレ横浜,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/25 15:51,2018/10/25 15:51,2018/10/25 15:59,2018/10/25 16:01,,2018/10/25 15:50,0:07:36,0:07:36,,00,01,,,,,
-,-,15,2018/10/25 15:51,6403,乗客アプリ（目的地から）,3760,603,2,1,,2018/10/25 15:55,2018/10/25 16:14,35.445783 139.642958,横浜情報文化センター,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 15:55,2018/10/25 15:55,2018/10/25 16:09,2018/10/25 16:08,,2018/10/25 15:51,0:19:18,0:19:18,,00,03,,,,,
-,-,15,2018/10/25 15:52,6404,乗客アプリ（地図から）,3973,1096,9,2,,2018/10/25 15:54,2018/10/25 16:04,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/25 15:54,2018/10/25 15:54,2018/10/25 16:06,2018/10/25 16:06,,2018/10/25 15:52,0:09:28,0:18:56,,00,02,,,,,
-,-,15,2018/10/25 15:54,6405,乗客アプリ（目的地から）,4000,906,1,1,,2018/10/25 16:01,2018/10/25 16:06,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/25 16:01,2018/10/25 16:03,2018/10/25 16:06,2018/10/25 16:08,,2018/10/25 15:54,0:04:29,0:04:29,,00,07,,,,,
-,-,15,2018/10/25 15:59,6407,まちかど設置端末（店舗から）,0,555,1,1,,2018/10/25 16:06,2018/10/25 16:22,35.454389 139.630904,横浜ランドマークタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/25 16:08,2018/10/25 16:08,2018/10/25 16:19,2018/10/25 16:19,,2018/10/25 15:59,0:15:07,0:15:07,,00,07,,,,,
-,-,15,2018/10/25 15:59,6408,まちかど設置端末（地図から）,0,613,2,1,,2018/10/25 16:06,2018/10/25 16:11,35.450447 139.635947,みなとみらい線　馬車道駅,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/25 16:04,2018/10/25 16:04,2018/10/25 16:11,2018/10/25 16:11,,2018/10/25 15:59,0:05:17,0:05:17,,01,06,,,,,
-,☆,15,2018/10/25 15:02,6377,乗客アプリ（地図から）,3263,686,8,1,2018/10/25 15:02,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/25 15:08,,2018/10/25 15:20,,,2018/10/25 15:02,0:00:00,0:00:00,,00,06,,,,,
★,☆,15,2018/10/25 15:09,6381,乗客アプリ（地図から）,3921,499,1,1,2018/10/25 15:10,,,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 15:47,,2018/10/25 16:01,,2018/10/25 15:39,2018/10/25 15:39,0:00:00,0:00:00,,00,07,,,,,※152行と同一人物と思われるため一番短い待ち時間を採用
-,☆,15,2018/10/25 15:11,6384,乗客アプリ（地図から）,3921,433,6,1,2018/10/25 15:11,,,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 15:21,,2018/10/25 15:32,,,2018/10/25 15:11,0:00:00,0:00:00,,00,,,,,,※151行と同一人物と思われるため一番短い待ち時間を採用
-,-,16,2018/10/25 16:00,6409,乗客アプリ（地図から）,3996,1055,4,4,,2018/10/25 16:10,2018/10/25 16:22,35.441002 139.650809,横浜元町ショッピングストリート,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/25 16:02,2018/10/25 16:02,2018/10/25 16:17,2018/10/25 16:17,,2018/10/25 16:00,0:12:37,0:50:28,560,07,10,05,05,,,
★,-,16,2018/10/25 16:03,6410,乗客アプリ（簡単予約）,2161,416,1,1,,2018/10/25 17:00,2018/10/25 17:05,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 17:03,2018/10/25 17:03,2018/10/25 17:09,2018/10/25 17:09,2018/10/25 17:03,2018/10/25 17:03,0:04:24,0:04:24,,00,00,,,,,
-,-,16,2018/10/25 16:04,6411,乗客アプリ（目的地から）,2839,348,9,1,,2018/10/25 16:19,2018/10/25 16:24,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/25 16:13,2018/10/25 16:13,2018/10/25 16:22,2018/10/25 16:23,,2018/10/25 16:04,0:05:10,0:05:10,,06,14,,,,,
-,-,16,2018/10/25 16:04,6412,乗客アプリ（地図から）,2828,670,9,1,,2018/10/25 16:19,2018/10/25 16:24,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/25 16:13,2018/10/25 16:13,2018/10/25 16:22,2018/10/25 16:22,,2018/10/25 16:04,0:05:17,0:05:17,,06,14,,,,,
-,-,16,2018/10/25 16:07,6413,まちかど設置端末（店舗から）,0,566,6,2,,2018/10/25 16:11,2018/10/25 16:14,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.441441 139.648505,横浜中華街朱雀門,2018/10/25 16:17,2018/10/25 16:17,2018/10/25 16:23,2018/10/25 16:23,,2018/10/25 16:07,0:03:11,0:06:22,,00,03,,,,,
-,-,16,2018/10/25 16:08,6414,乗客アプリ（地図から）,2424,683,1,1,,2018/10/25 16:14,2018/10/25 16:16,35.450447 139.635947,みなとみらい線　馬車道駅,35.445783 139.642958,横浜情報文化センター,2018/10/25 16:17,2018/10/25 16:17,2018/10/25 16:23,2018/10/25 16:23,,2018/10/25 16:08,0:02:44,0:02:44,,00,05,,,,,
-,-,16,2018/10/25 16:13,6415,乗客アプリ（地図から）,3738,619,5,1,,2018/10/25 16:18,2018/10/25 16:35,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 16:17,2018/10/25 16:19,2018/10/25 16:32,2018/10/25 16:37,,2018/10/25 16:13,0:17:05,0:17:05,,00,04,,,,,
-,-,16,2018/10/25 16:15,6416,まちかど設置端末（地図から）,0,353,4,2,,2018/10/25 16:22,2018/10/25 16:38,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 16:26,2018/10/25 16:26,2018/10/25 16:36,2018/10/25 16:45,,2018/10/25 16:15,0:15:07,0:30:14,,00,07,,,,,
-,-,16,2018/10/25 16:16,6417,乗客アプリ（地図から）,2375,896,5,1,,2018/10/25 16:23,2018/10/25 16:32,35.448801 139.636702,ホテルルートイン横浜馬車道,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/25 16:24,2018/10/25 16:24,2018/10/25 16:33,2018/10/25 16:33,,2018/10/25 16:16,0:08:22,0:08:22,,00,07,,,,,
-,-,16,2018/10/25 16:17,6418,乗客アプリ（目的地から）,3983,320,3,3,,2018/10/25 16:23,2018/10/25 16:32,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/25 16:24,2018/10/25 16:24,2018/10/25 16:38,2018/10/25 16:38,,2018/10/25 16:17,0:09:53,0:29:39,,00,05,,,,,
-,-,16,2018/10/25 16:18,6419,乗客アプリ（目的地から）,3512,816,2,5,,2018/10/25 16:21,2018/10/25 16:33,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/25 16:22,2018/10/25 16:22,2018/10/25 16:38,2018/10/25 16:38,,2018/10/25 16:18,0:11:06,0:55:30,,00,03,,,,,
-,-,16,2018/10/25 16:19,6420,乗客アプリ（目的地から）,3955,461,7,1,,2018/10/25 16:21,2018/10/25 16:26,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/25 16:22,2018/10/25 16:22,2018/10/25 16:29,2018/10/25 16:29,,2018/10/25 16:19,0:04:48,0:04:48,,00,01,,,,,
-,-,16,2018/10/25 16:19,6421,乗客アプリ（目的地から）,1663,611,10,1,,2018/10/25 16:25,2018/10/25 16:38,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 16:25,2018/10/25 16:25,2018/10/25 16:35,2018/10/25 16:35,,2018/10/25 16:19,0:13:41,0:13:41,,00,05,,,,,
-,-,16,2018/10/25 16:22,6424,乗客アプリ（地図から）,1949,855,4,1,,2018/10/25 16:29,2018/10/25 16:43,35.445783 139.642958,横浜情報文化センター,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 16:33,2018/10/25 16:33,2018/10/25 16:51,2018/10/25 16:51,,2018/10/25 16:22,0:14:03,0:14:03,,00,07,,,,,
-,-,16,2018/10/25 16:26,6425,乗客アプリ（地図から）,2171,442,6,1,,2018/10/25 16:29,2018/10/25 16:49,35.441441 139.648505,横浜中華街朱雀門,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 16:29,2018/10/25 16:29,2018/10/25 16:44,2018/10/25 16:49,,2018/10/25 16:26,0:19:47,0:19:47,,00,03,,,,,
-,-,16,2018/10/25 16:26,6426,乗客アプリ（地図から）,1885,1084,10,1,,2018/10/25 16:32,2018/10/25 16:38,35.448676 139.635696,横浜平和プラザホテル,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 16:31,2018/10/25 16:31,2018/10/25 16:39,2018/10/25 16:39,,2018/10/25 16:26,0:06:05,0:06:05,,01,06,,,,,
★,-,16,2018/10/25 16:26,6427,まちかど設置端末（地図から）,0,922,1,1,,2018/10/25 16:55,2018/10/25 17:12,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 16:56,2018/10/25 16:56,2018/10/25 17:15,2018/10/25 17:15,2018/10/25 16:56,2018/10/25 16:56,0:17:03,0:17:03,,00,00,,,,,
-,-,16,2018/10/25 16:26,6428,乗客アプリ（目的地から）,3973,764,7,2,,2018/10/25 16:30,2018/10/25 16:38,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/10/25 16:29,2018/10/25 16:29,2018/10/25 16:39,2018/10/25 16:39,,2018/10/25 16:26,0:08:06,0:16:12,,01,04,,,,,
-,-,16,2018/10/25 16:29,6430,乗客アプリ（地図から）,1162,1074,6,2,,2018/10/25 16:44,2018/10/25 16:50,35.448801 139.636702,ホテルルートイン横浜馬車道,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/25 16:40,2018/10/25 16:40,2018/10/25 16:51,2018/10/25 16:51,,2018/10/25 16:29,0:06:39,0:13:18,,03,14,,,,,
-,-,16,2018/10/25 16:32,6431,乗客アプリ（地図から）,2051,435,4,1,,2018/10/25 16:38,2018/10/25 17:03,35.456605 139.635327,横浜ベイホテル東急,35.441441 139.648505,横浜中華街朱雀門,2018/10/25 16:42,2018/10/25 16:42,2018/10/25 17:05,2018/10/25 17:05,,2018/10/25 16:32,0:25:08,0:25:08,,00,05,,,,,
-,-,16,2018/10/25 16:33,6432,乗客アプリ（目的地から）,2306,1243,8,1,,2018/10/25 16:40,2018/10/25 16:50,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 16:40,2018/10/25 16:41,2018/10/25 16:53,2018/10/25 16:56,,2018/10/25 16:33,0:09:51,0:09:51,,00,06,,,,,
-,-,16,2018/10/25 16:33,6433,乗客アプリ（目的地から）,3028,712,3,2,,2018/10/25 16:39,2018/10/25 16:48,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/25 16:41,2018/10/25 16:41,2018/10/25 16:53,2018/10/25 16:53,,2018/10/25 16:33,0:08:43,0:17:26,,00,05,,,,,
-,-,16,2018/10/25 16:34,6434,乗客アプリ（地図から）,3380,851,2,2,,2018/10/25 16:36,2018/10/25 16:43,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 16:37,2018/10/25 16:37,2018/10/25 16:48,2018/10/25 16:48,,2018/10/25 16:34,0:06:34,0:13:08,,00,02,,,,,
-,-,16,2018/10/25 16:36,6435,まちかど設置端末（地図から）,0,354,8,1,,2018/10/25 16:42,2018/10/25 16:53,35.447541 139.644914,シルク博物館,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/25 16:44,2018/10/25 16:44,2018/10/25 17:03,2018/10/25 17:03,,2018/10/25 16:36,0:11:22,0:11:22,,00,06,,,,,
-,-,16,2018/10/25 16:49,6436,乗客アプリ（目的地から）,3982,1031,4,1,,2018/10/25 16:54,2018/10/25 17:22,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.454389 139.630904,横浜ランドマークタワー,2018/10/25 16:56,2018/10/25 16:56,2018/10/25 17:15,2018/10/25 17:15,,2018/10/25 16:49,0:28:02,0:28:02,,00,05,,,,,
-,-,16,2018/10/25 16:49,6437,まちかど設置端末（地図から）,0,401,2,1,,2018/10/25 16:55,2018/10/25 17:14,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 16:51,2018/10/25 16:58,2018/10/25 17:04,2018/10/25 17:15,,2018/10/25 16:49,0:18:57,0:18:57,,04,06,,,,,
-,-,16,2018/10/25 16:50,6438,まちかど設置端末（地図から）,0,959,2,1,,2018/10/25 16:53,2018/10/25 17:02,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 16:55,2018/10/25 16:55,2018/10/25 17:05,2018/10/25 17:05,,2018/10/25 16:50,0:09:08,0:09:08,,00,02,,,,,
-,-,16,2018/10/25 16:53,6439,乗客アプリ（目的地から）,3973,468,6,2,,2018/10/25 16:58,2018/10/25 17:06,35.443908 139.635249,イセザキ・モール,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/25 17:01,2018/10/25 17:01,2018/10/25 17:12,2018/10/25 17:15,,2018/10/25 16:53,0:08:05,0:16:10,,00,05,,,,,
-,-,16,2018/10/25 16:54,6440,乗客アプリ（地図から）,3688,853,9,1,,2018/10/25 16:59,2018/10/25 17:04,35.450447 139.635947,みなとみらい線　馬車道駅,35.445857 139.647636,ホテルモントレ横浜,2018/10/25 17:01,2018/10/25 17:01,2018/10/25 17:08,2018/10/25 17:15,,2018/10/25 16:54,0:05:42,0:05:42,,00,04,,,,,
-,-,16,2018/10/25 16:55,6441,乗客アプリ（地図から）,3921,900,4,1,,2018/10/25 17:01,2018/10/25 17:17,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/10/25 16:59,2018/10/25 16:59,2018/10/25 17:11,2018/10/25 17:11,,2018/10/25 16:55,0:15:57,0:15:57,,01,05,,,,,
-,-,16,2018/10/25 16:55,6442,乗客アプリ（地図から）,3996,1188,3,4,,2018/10/25 16:59,2018/10/25 17:04,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 16:59,2018/10/25 16:59,2018/10/25 17:10,2018/10/25 17:10,,2018/10/25 16:55,0:05:04,0:20:16,,00,03,,,,,
-,-,16,2018/10/25 16:57,6445,まちかど設置端末（店舗から）,0,1123,2,2,,2018/10/25 17:05,2018/10/25 17:26,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/25 17:06,2018/10/25 17:06,2018/10/25 17:21,2018/10/25 17:21,,2018/10/25 16:57,0:21:18,0:42:36,,00,07,,,,,
-,-,16,2018/10/25 16:59,6446,まちかど設置端末（店舗から）,0,630,6,1,,2018/10/25 17:08,2018/10/25 17:14,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 17:08,2018/10/25 17:08,2018/10/25 17:17,2018/10/25 17:17,,2018/10/25 16:59,0:06:32,0:06:32,,00,08,,,,,
★,☆,16,2018/10/25 15:56,6406,乗客アプリ（地図から）,1310,399,2,1,2018/10/25 15:56,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.448676 139.635696,横浜平和プラザホテル,2018/10/25 16:25,,2018/10/25 16:34,,2018/10/25 16:25,2018/10/25 16:25,0:00:00,0:00:00,,00,00,,,,,
-,☆,16,2018/10/25 16:55,6443,乗客アプリ（目的地から）,1390,888,6,1,2018/10/25 16:56,,,35.448676 139.635696,横浜平和プラザホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/25 17:06,,2018/10/25 17:13,,,2018/10/25 16:55,0:00:00,0:00:00,,00,,,,,,"※188,216,217行と同一人物と思われるため一番短い待ち時間を採用"
-,☆,16,2018/10/25 16:57,6444,乗客アプリ（目的地から）,1390,849,9,1,2018/10/25 16:58,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/25 17:05,,2018/10/25 17:19,,,2018/10/25 16:57,0:00:00,0:00:00,,00,,,,,,"※187,216,217行と同一人物と思われるため一番短い待ち時間を採用"
-,-,17,2018/10/25 17:01,6448,乗客アプリ（地図から）,3263,1022,7,1,,2018/10/25 17:07,2018/10/25 17:12,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 17:07,2018/10/25 17:07,2018/10/25 17:15,2018/10/25 17:15,,2018/10/25 17:01,0:04:41,0:04:41,429,00,06,05,04,,,
-,-,17,2018/10/25 17:05,6451,乗客アプリ（目的地から）,3256,551,10,1,,2018/10/25 17:12,2018/10/25 17:20,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/25 17:07,2018/10/25 17:14,2018/10/25 17:13,2018/10/25 17:20,,2018/10/25 17:05,0:07:51,0:07:51,,04,07,,,,,
-,-,17,2018/10/25 17:06,6452,乗客アプリ（地図から）,2129,1219,2,1,,2018/10/25 17:12,2018/10/25 17:26,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/25 17:10,2018/10/25 17:10,2018/10/25 17:19,2018/10/25 17:19,,2018/10/25 17:06,0:14:17,0:14:17,,01,05,,,,,
-,-,17,2018/10/25 17:06,6453,乗客アプリ（目的地から）,3992,983,6,2,,2018/10/25 17:15,2018/10/25 17:22,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 17:17,2018/10/25 17:17,2018/10/25 17:31,2018/10/25 17:31,,2018/10/25 17:06,0:07:13,0:14:26,,00,08,,,,,
-,-,17,2018/10/25 17:10,6454,乗客アプリ（地図から）,2163,814,9,1,,2018/10/25 17:18,2018/10/25 17:34,35.445783 139.642958,横浜情報文化センター,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/25 17:14,2018/10/25 17:19,2018/10/25 17:28,2018/10/25 17:37,,2018/10/25 17:10,0:16:02,0:16:02,,03,07,,,,,
-,-,17,2018/10/25 17:12,6456,乗客アプリ（地図から）,1493,1149,7,1,,2018/10/25 17:15,2018/10/25 17:21,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 17:18,2018/10/25 17:18,2018/10/25 17:26,2018/10/25 17:26,,2018/10/25 17:12,0:05:30,0:05:30,,00,03,,,,,
-,-,17,2018/10/25 17:13,6457,乗客アプリ（地図から）,2051,961,9,1,,2018/10/25 17:21,2018/10/25 17:34,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/25 17:21,2018/10/25 17:22,2018/10/25 17:36,2018/10/25 17:37,,2018/10/25 17:13,0:12:52,0:12:52,,00,08,,,,,
-,-,17,2018/10/25 17:14,6458,乗客アプリ（目的地から）,3983,598,3,3,,2018/10/25 17:18,2018/10/25 17:24,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 17:17,2018/10/25 17:17,2018/10/25 17:30,2018/10/25 17:30,,2018/10/25 17:14,0:05:54,0:17:42,,01,03,,,,,
-,-,17,2018/10/25 17:15,6460,乗客アプリ（目的地から）,3512,1240,8,5,,2018/10/25 17:22,2018/10/25 17:30,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 17:23,2018/10/25 17:23,2018/10/25 17:38,2018/10/25 17:38,,2018/10/25 17:15,0:07:50,0:39:10,,00,06,,,,,
★,-,17,2018/10/25 17:17,6462,乗客アプリ（地図から）,1605,1069,4,1,,2018/10/25 17:47,2018/10/25 18:01,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/25 17:47,2018/10/25 17:47,2018/10/25 17:58,2018/10/25 18:04,2018/10/25 17:47,2018/10/25 17:47,0:13:51,0:13:51,,00,00,,,,,
-,-,17,2018/10/25 17:17,6463,まちかど設置端末（地図から）,0,844,5,1,,2018/10/25 17:23,2018/10/25 17:29,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 17:22,2018/10/25 17:22,2018/10/25 17:31,2018/10/25 17:31,,2018/10/25 17:17,0:06:57,0:06:57,,00,05,,,,,
-,-,17,2018/10/25 17:26,6467,乗客アプリ（地図から）,3973,991,7,2,,2018/10/25 17:30,2018/10/25 17:35,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/25 17:32,2018/10/25 17:32,2018/10/25 17:42,2018/10/25 17:42,,2018/10/25 17:26,0:04:35,0:09:10,,00,04,,,,,
-,-,17,2018/10/25 17:31,6468,乗客アプリ（地図から）,3974,759,10,2,,2018/10/25 17:35,2018/10/25 17:52,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/25 17:34,2018/10/25 17:34,2018/10/25 17:47,2018/10/25 17:47,,2018/10/25 17:31,0:17:09,0:34:18,,01,03,,,,,
-,-,17,2018/10/25 17:35,6469,乗客アプリ（簡単予約）,3867,432,4,2,,2018/10/25 17:44,2018/10/25 17:51,35.454389 139.630904,横浜ランドマークタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/25 17:43,2018/10/25 17:43,2018/10/25 17:53,2018/10/25 17:53,,2018/10/25 17:35,0:06:52,0:13:44,,00,08,,,,,
★,-,17,2018/10/25 17:36,6470,乗客アプリ（目的地から）,3930,662,5,1,,2018/10/25 18:04,2018/10/25 18:19,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 18:06,2018/10/25 18:06,2018/10/25 18:20,2018/10/25 18:25,2018/10/25 18:06,2018/10/25 18:06,0:14:18,0:14:18,,00,00,,,,,
-,-,17,2018/10/25 17:36,6471,まちかど設置端末（地図から）,0,996,10,1,,2018/10/25 17:41,2018/10/25 17:58,35.441002 139.650809,横浜元町ショッピングストリート,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 17:41,2018/10/25 17:41,2018/10/25 18:03,2018/10/25 18:03,,2018/10/25 17:36,0:17:01,0:17:01,,00,04,,,,,
-,-,17,2018/10/25 17:41,6472,まちかど設置端末（店舗から）,0,1097,3,2,,2018/10/25 17:44,2018/10/25 17:49,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/25 17:42,2018/10/25 17:42,2018/10/25 17:51,2018/10/25 17:51,,2018/10/25 17:41,0:04:35,0:09:10,,02,03,,,,,
-,-,17,2018/10/25 17:42,6473,乗客アプリ（地図から）,2554,1268,7,1,,2018/10/25 17:48,2018/10/25 18:03,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/25 17:46,2018/10/25 17:46,2018/10/25 17:59,2018/10/25 18:05,,2018/10/25 17:42,0:15:17,0:15:17,,01,06,,,,,
-,-,17,2018/10/25 17:44,6474,乗客アプリ（地図から）,2994,574,6,2,,2018/10/25 17:51,2018/10/25 18:13,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 17:53,2018/10/25 17:53,2018/10/25 18:08,2018/10/25 18:20,,2018/10/25 17:44,0:21:28,0:42:56,,00,06,,,,,
-,-,17,2018/10/25 17:45,6475,乗客アプリ（地図から）,2215,1257,4,1,,2018/10/25 17:51,2018/10/25 18:07,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/25 17:53,2018/10/25 17:53,2018/10/25 18:11,2018/10/25 18:11,,2018/10/25 17:45,0:15:21,0:15:21,,00,06,,,,,
-,-,17,2018/10/25 17:46,6476,まちかど設置端末（店舗から）,0,475,8,1,,2018/10/25 17:49,2018/10/25 17:57,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 17:49,2018/10/25 17:49,2018/10/25 17:58,2018/10/25 17:58,,2018/10/25 17:46,0:07:48,0:07:48,,00,03,,,,,
-,-,17,2018/10/25 17:48,6477,まちかど設置端末（店舗から）,0,786,7,3,,2018/10/25 17:53,2018/10/25 18:03,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/25 17:52,2018/10/25 17:52,2018/10/25 18:06,2018/10/25 18:06,,2018/10/25 17:48,0:10:01,0:30:03,,00,05,,,,,
-,-,17,2018/10/25 17:50,6479,まちかど設置端末（地図から）,0,709,6,1,,2018/10/25 17:57,2018/10/25 18:06,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 18:00,2018/10/25 18:00,2018/10/25 18:09,2018/10/25 18:09,,2018/10/25 17:50,0:09:03,0:09:03,,00,07,,,,,
