,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車,合成キー,評価,,,
-,-,15,2018/11/6 15:52,072-447-ORANGE,10388,まちかど端末（店舗から）,0,242,4,1,,2018/11/6 15:59,2018/11/6 16:04,35.443704 139.651332,ホテルメルパルク横浜,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/6 16:00,2018/11/6 16:00,2018/11/6 16:13,2018/11/6 16:13,,2018/11/6 15:52,0:05:04,0:05:04,,00,06,,,2018/11/6 15:52,2018/11/6 16:04,43410.661111111143410.6694444444,#N/A,,,
-,-,15,2018/11/6 15:56,106-144-SNOW,10389,乗客アプリ（地図から）,5244,923,10,1,,2018/11/6 16:03,2018/11/6 16:15,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443073 139.651914,横浜人形の家,2018/11/6 16:07,2018/11/6 16:07,2018/11/6 16:27,2018/11/6 16:27,,2018/11/6 15:56,0:11:59,0:11:59,,00,07,,,2018/11/6 15:56,2018/11/6 16:15,43410.663888888943410.6770833333,肯定的,,,
-,-,15,2018/11/6 15:56,020-868-GREEN,10390,乗客アプリ（地図から）,5232,453,9,1,,2018/11/6 16:06,2018/11/6 16:17,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443704 139.651332,ホテルメルパルク横浜,2018/11/6 16:08,2018/11/6 16:08,2018/11/6 16:27,2018/11/6 16:27,,2018/11/6 15:56,0:10:25,0:10:25,,00,09,,,2018/11/6 15:56,2018/11/6 16:17,43410.663888888943410.6784722222,肯定的,,,
★,☆,15,2018/11/6 14:02,062-844-BANANA 063-075-BANANA 071-142-ORANGE,10313,乗客アプリ（地図から）,5240,705,6,3,2018/11/6 14:02,,,35.456605 139.635327,横浜ベイホテル東急,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/6 15:02,,2018/11/6 15:13,,2018/11/6 15:02,2018/11/6 15:02,0:00:00,0:00:00,,00,00,,,2018/11/6 14:02,1900/1/0 0:00,43410.58472222220,#N/A,,,
★,☆,15,2018/11/6 14:20,106-110-SNOW,10328,乗客アプリ（地図から）,4777,67,10,1,2018/11/6 14:20,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 15:20,,2018/11/6 15:28,,2018/11/6 15:20,2018/11/6 15:20,0:00:00,0:00:00,,00,00,,,2018/11/6 14:20,1900/1/0 0:00,43410.59722222220,#N/A,,※172行と同一人物と思われるため一番短いものを採用,
★,☆,15,2018/11/6 14:21,106-110-SNOW,10329,乗客アプリ（地図から）,4777,336,2,1,2018/11/6 14:21,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 15:21,,2018/11/6 15:25,,2018/11/6 15:21,2018/11/6 15:21,0:00:00,0:00:00,,00,,,,2018/11/6 14:21,1900/1/0 0:00,43410.59791666670,#N/A,,※171行と同一人物と思われるため一番短いものを採用,
-,☆,15,2018/11/6 15:17,111-412-SUN,10368,まちかど端末（乗降ポイントから）,0,740,7,1,2018/11/6 15:17,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 15:22,,2018/11/6 15:34,,,2018/11/6 15:17,0:00:00,0:00:00,,00,05,,,2018/11/6 15:17,1900/1/0 0:00,43410.63680555560,#N/A,,,
★,☆,15,2018/11/6 15:22,167-369-CAKE,10374,乗客アプリWeb（地図から）,5306,974,10,2,2018/11/6 15:36,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/6 15:33,,2018/11/6 15:51,,2018/11/6 15:32,2018/11/6 15:32,0:00:00,0:00:00,,00,04,,,2018/11/6 15:22,1900/1/0 0:00,43410.64027777780,#N/A,,,
★,-,16,2018/11/6 15:04,166-800-agekke,10365,乗客アプリ（地図から）,1727,938,5,1,,2018/11/6 16:00,2018/11/6 16:19,35.443659 139.650847,横浜マリンタワー,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 16:04,2018/11/6 16:04,2018/11/6 16:26,2018/11/6 16:45,2018/11/6 16:04,2018/11/6 16:04,0:19:02,0:19:02,491,00,00,08,06,2018/11/6 15:04,2018/11/6 16:19,43410.627777777843410.6798611111,#N/A,,,
★,-,16,2018/11/6 15:28,111-723-SUN 111-722-SUN,10379,乗客アプリ（簡単予約）,2518,360,2,2,,2018/11/6 16:25,2018/11/6 16:36,35.450447 139.635947,みなとみらい線　馬車道駅,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 16:28,2018/11/6 16:28,2018/11/6 16:38,2018/11/6 16:39,2018/11/6 16:28,2018/11/6 16:28,0:11:06,0:22:12,,00,00,,,2018/11/6 15:28,2018/11/6 16:36,43410.644444444443410.6916666667,#N/A,,,
★,-,16,2018/11/6 15:52,167-359-CAKE,10387,乗客アプリWeb（地図から）,5261,465,8,1,,2018/11/6 16:06,2018/11/6 16:16,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 16:02,2018/11/6 16:02,2018/11/6 16:14,2018/11/6 16:14,2018/11/6 16:02,2018/11/6 16:02,0:09:47,0:09:47,,04,04,,,2018/11/6 15:52,2018/11/6 16:16,43410.661111111143410.6777777778,肯定的,,,
★,-,16,2018/11/6 16:05,111-410-SUN 111-411-SUN 111-412-SUN,10391,乗客アプリ（地図から）,5320,973,5,3,,2018/11/6 16:11,2018/11/6 16:24,35.447541 139.644914,シルク博物館,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/6 16:15,2018/11/6 16:15,2018/11/6 16:42,2018/11/6 16:42,2018/11/6 16:15,2018/11/6 16:15,0:12:54,0:38:42,,00,00,,,2018/11/6 16:05,2018/11/6 16:24,43410.670138888943410.6833333333,#N/A,,,
-,-,16,2018/11/6 16:06,167-375-CAKE,10392,乗客アプリWeb（地図から）,5319,727,1,1,,2018/11/6 16:10,2018/11/6 16:22,35.450681 139.632446,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/6 16:13,2018/11/6 16:13,2018/11/6 16:25,2018/11/6 16:32,,2018/11/6 16:06,0:12:06,0:12:06,,00,04,,,2018/11/6 16:06,2018/11/6 16:22,43410.670833333343410.6819444444,肯定的,,,
-,-,16,2018/11/6 16:06,167-374-CAKE,10393,乗客アプリWeb（地図から）,5196,362,1,1,,2018/11/6 16:10,2018/11/6 16:22,35.450681 139.632446,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/6 16:13,2018/11/6 16:13,2018/11/6 16:26,2018/11/6 16:32,,2018/11/6 16:06,0:11:57,0:11:57,,00,04,,,2018/11/6 16:06,2018/11/6 16:22,43410.670833333343410.6819444444,肯定的,,,
-,-,16,2018/11/6 16:06,,10394,乗客アプリ（目的地から）,5309,869,4,2,,2018/11/6 16:09,2018/11/6 16:15,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 16:15,2018/11/6 16:15,2018/11/6 16:26,2018/11/6 16:25,,2018/11/6 16:06,0:06:38,0:13:16,,00,02,,,2018/11/6 16:06,2018/11/6 16:15,43410.670833333343410.6770833333,肯定的,,,
-,-,16,2018/11/6 16:08,015-209-RED 015-191-RED,10395,乗客アプリ（地図から）,4708,328,6,2,,2018/11/6 16:27,2018/11/6 16:34,35.456605 139.635327,横浜ベイホテル東急,35.443659 139.650847,横浜マリンタワー,2018/11/6 16:26,2018/11/6 16:26,2018/11/6 16:42,2018/11/6 16:42,,2018/11/6 16:08,0:06:52,0:13:44,,01,19,,,2018/11/6 16:08,2018/11/6 16:34,43410.672222222243410.6902777778,#N/A,,,
-,-,16,2018/11/6 16:09,019-693-RED,10396,まちかど端末（店舗から）,0,422,3,1,,2018/11/6 16:19,2018/11/6 16:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/6 16:26,2018/11/6 16:26,2018/11/6 16:33,2018/11/6 16:33,,2018/11/6 16:09,0:03:56,0:03:56,,00,10,,,2018/11/6 16:09,2018/11/6 16:23,43410.672916666743410.6826388889,#N/A,,,
★,-,16,2018/11/6 16:09,062-848-BANANA 063-068-BANANA 074-055-ORANGE,10397,まちかど端末（店舗から）,0,93,4,3,,2018/11/6 16:19,2018/11/6 16:26,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/6 16:18,2018/11/6 16:18,2018/11/6 16:38,2018/11/6 16:38,2018/11/6 16:18,2018/11/6 16:18,0:07:25,0:22:15,,00,00,,,2018/11/6 16:09,2018/11/6 16:26,43410.672916666743410.6847222222,#N/A,,,
★,-,16,2018/11/6 16:10,167-358-CAKE,10398,乗客アプリWeb（簡単予約）,5260,163,1,2,,2018/11/6 16:17,2018/11/6 16:34,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 16:20,2018/11/6 16:20,2018/11/6 16:45,2018/11/6 16:45,2018/11/6 16:20,2018/11/6 16:20,0:17:23,0:34:46,,00,00,,,2018/11/6 16:10,2018/11/6 16:34,43410.673611111143410.6902777778,#N/A,,,
-,-,16,2018/11/6 16:12,109-390-SNOW 146-769-STAR,10400,乗客アプリ（目的地から）,895,933,10,2,,2018/11/6 16:29,2018/11/6 16:34,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 16:28,2018/11/6 16:28,2018/11/6 16:40,2018/11/6 16:41,,2018/11/6 16:12,0:04:44,0:09:28,,00,17,,,2018/11/6 16:12,2018/11/6 16:34,43410.67543410.6902777778,肯定的,,,
-,-,16,2018/11/6 16:12,062-182-BANANA 058-846-STRAWBERRY,10401,まちかど端末（店舗から）,0,912,2,2,,2018/11/6 16:25,2018/11/6 16:29,35.450447 139.635947,みなとみらい線　馬車道駅,35.445783 139.642958,横浜情報文化センター,2018/11/6 16:18,2018/11/6 16:23,2018/11/6 16:35,2018/11/6 16:35,,2018/11/6 16:12,0:03:33,0:07:06,,06,12,,,2018/11/6 16:12,2018/11/6 16:29,43410.67543410.6868055556,#N/A,,,
-,-,16,2018/11/6 16:16,111-405-SUN 022-168-GREEN,10403,まちかど端末（乗降ポイントから）,0,466,8,2,,2018/11/6 16:39,2018/11/6 16:44,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/6 16:40,2018/11/6 16:40,2018/11/6 16:51,2018/11/6 16:53,,2018/11/6 16:16,0:05:41,0:11:22,,00,23,,,2018/11/6 16:16,2018/11/6 16:44,43410.677777777843410.6972222222,#N/A,,,
-,-,16,2018/11/6 16:16,063-799-BANANA 063-798-BANANA 063-761-BANANA 063-800-BANANA 063-801-BANANA,10404,まちかど端末（店舗から）,0,282,2,5,,2018/11/6 16:41,2018/11/6 16:50,35.445857 139.647636,ホテルモントレ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 16:42,2018/11/6 16:42,2018/11/6 17:03,2018/11/6 17:03,,2018/11/6 16:16,0:08:52,0:44:20,,00,25,,,2018/11/6 16:16,2018/11/6 16:50,43410.677777777843410.7013888889,#N/A,,,
★,-,16,2018/11/6 16:17,111-132-SUN 111-127-SUN 111-130-SUN,10405,乗客アプリ（地図から）,4743,895,7,3,,2018/11/6 16:26,2018/11/6 16:29,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 16:27,2018/11/6 16:27,2018/11/6 16:37,2018/11/6 16:37,2018/11/6 16:26,2018/11/6 16:26,0:02:47,0:08:21,,00,00,,,2018/11/6 16:17,2018/11/6 16:29,43410.678472222243410.6868055556,#N/A,,,
-,-,16,2018/11/6 16:18,024-715-GREEN,10406,乗客アプリ（目的地から）,3867,677,1,1,,2018/11/6 16:28,2018/11/6 16:38,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 16:33,2018/11/6 16:33,2018/11/6 16:52,2018/11/6 16:52,,2018/11/6 16:18,0:09:57,0:09:57,,00,10,,,2018/11/6 16:18,2018/11/6 16:38,43410.679166666743410.6930555556,否定的,,,
-,-,16,2018/11/6 16:21,167-359-CAKE,10408,乗客アプリWeb（目的地から）,5261,398,10,2,,2018/11/6 16:29,2018/11/6 16:37,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/6 16:29,2018/11/6 16:29,2018/11/6 16:44,2018/11/6 16:44,,2018/11/6 16:21,0:07:25,0:14:50,,00,08,,,2018/11/6 16:21,2018/11/6 16:37,43410.6812543410.6923611111,肯定的,,,
-,-,16,2018/11/6 16:26,063-114-BANANA 063-131-BANANA,10409,まちかど端末（店舗から）,0,662,3,2,,2018/11/6 16:32,2018/11/6 16:36,35.443704 139.651332,ホテルメルパルク横浜,35.441441 139.648505,横浜中華街朱雀門,2018/11/6 16:36,2018/11/6 16:36,2018/11/6 16:42,2018/11/6 16:42,,2018/11/6 16:26,0:03:17,0:06:34,,00,06,,,2018/11/6 16:26,2018/11/6 16:36,43410.684722222243410.6916666667,#N/A,,,
★,-,16,2018/11/6 16:28,008-306-BLUE,10412,乗客アプリ（簡単予約）,3203,921,4,1,,2018/11/6 16:37,2018/11/6 16:43,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/6 16:38,2018/11/6 16:38,2018/11/6 16:44,2018/11/6 16:44,2018/11/6 16:38,2018/11/6 16:38,0:05:49,0:05:49,,00,00,,,2018/11/6 16:28,2018/11/6 16:43,43410.686111111143410.6965277778,#N/A,,,
-,-,16,2018/11/6 16:29,167-375-CAKE,10416,乗客アプリWeb（目的地から）,5319,362,3,1,,2018/11/6 16:39,2018/11/6 16:51,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 16:47,2018/11/6 16:47,2018/11/6 17:06,2018/11/6 17:06,,2018/11/6 16:29,0:11:58,0:11:58,,00,10,,,2018/11/6 16:29,2018/11/6 16:51,43410.686805555643410.7020833333,#N/A,,,
-,-,16,2018/11/6 16:32,072-545-ORANGE 072-546-ORANGE,10420,まちかど端末（乗降ポイントから）,0,52,7,2,,2018/11/6 16:37,2018/11/6 16:43,35.448801 139.636702,ホテルルートイン横浜馬車道,35.453715 139.638133,横浜ワールドポーターズ,2018/11/6 16:37,2018/11/6 16:37,2018/11/6 16:45,2018/11/6 16:45,,2018/11/6 16:32,0:05:44,0:11:28,,00,04,,,2018/11/6 16:32,2018/11/6 16:43,43410.688888888943410.6965277778,#N/A,,,
-,-,16,2018/11/6 16:33,167-338-CAKE,10422,乗客アプリWeb（地図から）,5173,852,1,3,,2018/11/6 16:39,2018/11/6 16:43,35.454389 139.630904,横浜ランドマークタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 16:46,2018/11/6 16:46,2018/11/6 16:54,2018/11/6 16:54,,2018/11/6 16:33,0:03:31,0:10:33,,00,06,,,2018/11/6 16:33,2018/11/6 16:43,43410.689583333343410.6965277778,#N/A,,,
-,-,16,2018/11/6 16:34,109-600-SNOW,10424,乗客アプリ（地図から）,4730,280,7,1,,2018/11/6 16:49,2018/11/6 16:57,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 16:53,2018/11/6 16:53,2018/11/6 17:01,2018/11/6 17:01,,2018/11/6 16:34,0:07:32,0:07:32,,00,15,,,2018/11/6 16:34,2018/11/6 16:57,43410.690277777843410.70625,#N/A,,,
★,-,16,2018/11/6 16:35,109-605-SNOW,10425,乗客アプリ（目的地から）,5324,936,5,1,,2018/11/6 16:42,2018/11/6 16:49,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 16:45,2018/11/6 16:45,2018/11/6 16:56,2018/11/6 16:56,2018/11/6 16:45,2018/11/6 16:45,0:07:09,0:07:09,,00,00,,,2018/11/6 16:35,2018/11/6 16:49,43410.690972222243410.7006944444,肯定的,,,
-,-,16,2018/11/6 16:36,002-639-BLUE,10427,乗客アプリ（目的地から）,2784,922,6,1,,2018/11/6 16:42,2018/11/6 16:49,35.450681 139.632446,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/6 16:48,2018/11/6 16:48,2018/11/6 17:00,2018/11/6 17:00,,2018/11/6 16:36,0:06:50,0:06:50,,00,06,,,2018/11/6 16:36,2018/11/6 16:49,43410.691666666743410.7006944444,#N/A,,,
-,-,16,2018/11/6 16:39,073-154-ORANGE 073-153-ORANGE,10430,乗客アプリ（地図から）,4825,710,4,2,,2018/11/6 16:51,2018/11/6 16:56,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/6 16:53,2018/11/6 16:53,2018/11/6 17:00,2018/11/6 17:00,,2018/11/6 16:39,0:04:41,0:09:22,,00,12,,,2018/11/6 16:39,2018/11/6 16:56,43410.6937543410.7055555556,#N/A,,※同一人物と思われるため一番短い待ち時間を採用,
-,-,16,2018/11/6 16:40,166-790-agekke,10431,乗客アプリ（地図から）,3991,800,3,1,,2018/11/6 16:43,2018/11/6 16:53,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 16:46,2018/11/6 16:46,2018/11/6 17:09,2018/11/6 17:09,,2018/11/6 16:40,0:09:21,0:09:21,,00,03,,,2018/11/6 16:40,2018/11/6 16:53,43410.694444444443410.7034722222,#N/A,,※同一人物と思われるため一番短い待ち時間を採用,
-,-,16,2018/11/6 16:43,062-182-BANANA 058-846-STRAWBERRY,10432,まちかど端末（店舗から）,0,654,8,2,,2018/11/6 16:51,2018/11/6 16:56,35.445783 139.642958,横浜情報文化センター,35.441441 139.648505,横浜中華街朱雀門,2018/11/6 16:53,2018/11/6 16:53,2018/11/6 16:59,2018/11/6 16:59,,2018/11/6 16:43,0:05:23,0:10:46,,00,07,,,2018/11/6 16:43,2018/11/6 16:56,43410.696527777843410.7055555556,#N/A,,,
-,-,16,2018/11/6 16:44,022-170-GREEN 111-413-SUN,10433,まちかど端末（乗降ポイントから）,0,972,1,2,,2018/11/6 16:53,2018/11/6 17:01,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 16:56,2018/11/6 16:56,2018/11/6 17:09,2018/11/6 17:09,,2018/11/6 16:44,0:07:34,0:15:08,,00,09,,,2018/11/6 16:44,2018/11/6 17:01,43410.697222222243410.7090277778,#N/A,,※同一人物と思われるため一番短い待ち時間を採用,
-,-,16,2018/11/6 16:44,167-376-CAKE,10434,乗客アプリWeb（地図から）,5327,316,2,3,,2018/11/6 17:05,2018/11/6 17:21,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/6 17:03,2018/11/6 17:03,2018/11/6 17:18,2018/11/6 17:31,,2018/11/6 16:44,0:16:10,0:48:30,,02,20,,,2018/11/6 16:44,2018/11/6 17:21,43410.697222222243410.7229166667,否定的,,※同一人物と思われるため一番短い待ち時間を採用,
-,-,16,2018/11/6 16:45,075-065-ORANGE,10435,乗客アプリ（地図から）,3217,351,9,1,,2018/11/6 16:49,2018/11/6 16:59,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443704 139.651332,ホテルメルパルク横浜,2018/11/6 16:52,2018/11/6 16:52,2018/11/6 17:09,2018/11/6 17:09,,2018/11/6 16:45,0:09:43,0:09:43,,00,04,,,2018/11/6 16:45,2018/11/6 16:59,43410.697916666743410.7076388889,肯定的,,※同一人物と思われるため一番短い待ち時間を採用,
-,-,16,2018/11/6 16:57,166-795-agekke,10437,乗客アプリ（地図から）,2589,731,5,1,,2018/11/6 16:59,2018/11/6 17:04,35.452963 139.642093,横浜赤レンガ倉庫,35.447541 139.644914,シルク博物館,2018/11/6 17:01,2018/11/6 17:01,2018/11/6 17:08,2018/11/6 17:08,,2018/11/6 16:57,0:04:42,0:04:42,,00,02,,,2018/11/6 16:57,2018/11/6 17:04,43410.7062543410.7111111111,#N/A,,,
-,-,16,2018/11/6 16:57,024-566-GREEN,10438,乗客アプリ（地図から）,3880,158,3,1,,2018/11/6 17:01,2018/11/6 17:10,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/6 17:01,2018/11/6 17:01,2018/11/6 17:15,2018/11/6 17:15,,2018/11/6 16:57,0:09:02,0:09:02,,00,03,,,2018/11/6 16:57,2018/11/6 17:10,43410.7062543410.7152777778,#N/A,,,
★,☆,16,2018/11/6 15:20,166-808-agekke,10370,まちかど端末（乗降ポイントから）,0,15,5,1,2018/11/6 15:20,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/6 16:20,,2018/11/6 16:37,,2018/11/6 16:20,2018/11/6 16:20,0:00:00,0:00:00,,00,00,,,2018/11/6 15:20,1900/1/0 0:00,43410.63888888890,#N/A,,,
★,☆,16,2018/11/6 16:11,167-377-CAKE,10399,乗客アプリWeb（地図から）,5325,726,10,1,2018/11/6 16:11,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/6 16:24,,2018/11/6 16:41,,2018/11/6 16:21,2018/11/6 16:21,0:00:00,0:00:00,,00,03,,,2018/11/6 16:11,1900/1/0 0:00,43410.67430555560,#N/A,,,
-,☆,16,2018/11/6 16:14,111-405-SUN 022-168-GREEN,10402,まちかど端末（乗降ポイントから）,0,469,8,2,2018/11/6 16:15,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/6 16:40,,2018/11/6 16:51,,,2018/11/6 16:14,0:00:00,0:00:00,,00,25,,,2018/11/6 16:14,1900/1/0 0:00,43410.67638888890,#N/A,,,
-,☆,16,2018/11/6 16:19,167-359-CAKE,10407,乗客アプリWeb（目的地から）,5261,934,5,1,2018/11/6 16:21,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/6 16:33,,2018/11/6 16:44,,,2018/11/6 16:19,0:00:00,0:00:00,,00,13,,,2018/11/6 16:19,1900/1/0 0:00,43410.67986111110,#N/A,,,
-,☆,16,2018/11/6 16:26,002-639-BLUE,10410,乗客アプリ（地図から）,2784,214,5,1,2018/11/6 16:35,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/6 16:35,,2018/11/6 16:47,,,2018/11/6 16:26,0:00:00,0:00:00,,00,08,,,2018/11/6 16:26,1900/1/0 0:00,43410.68472222220,#N/A,,,
-,☆,16,2018/11/6 16:27,167-375-CAKE,10411,乗客アプリWeb（目的地から）,5319,947,3,1,2018/11/6 16:28,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 16:47,,2018/11/6 17:06,,,2018/11/6 16:27,0:00:00,0:00:00,,00,20,,,2018/11/6 16:27,1900/1/0 0:00,43410.68541666670,#N/A,,,
-,☆,16,2018/11/6 16:28,109-600-SNOW,10413,乗客アプリ（目的地から）,4730,385,7,1,2018/11/6 16:28,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 16:46,,2018/11/6 16:58,,,2018/11/6 16:28,0:00:00,0:00:00,,00,,,,2018/11/6 16:28,1900/1/0 0:00,43410.68611111110,#N/A,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/11/6 16:29,063-805-BANANA 063-804-BANANA 063-803-BANANA 063-802-BANANA,10414,まちかど端末（店舗から）,0,392,7,4,2018/11/6 16:30,,,35.445857 139.647636,ホテルモントレ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 16:44,,2018/11/6 17:01,,,2018/11/6 16:29,0:00:00,0:00:00,,00,15,,,2018/11/6 16:29,1900/1/0 0:00,43410.68680555560,#N/A,,,
-,☆,16,2018/11/6 16:29,109-600-SNOW,10415,乗客アプリ（地図から）,4730,273,4,1,2018/11/6 16:29,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/6 16:43,,2018/11/6 16:54,,,2018/11/6 16:29,0:00:00,0:00:00,,00,,,,2018/11/6 16:29,1900/1/0 0:00,43410.68680555560,#N/A,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/11/6 16:30,109-600-SNOW,10417,乗客アプリ（地図から）,4730,443,4,1,2018/11/6 16:30,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 16:43,,2018/11/6 16:51,,,2018/11/6 16:30,0:00:00,0:00:00,,00,,,,2018/11/6 16:30,1900/1/0 0:00,43410.68750,#N/A,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/11/6 16:31,109-600-SNOW,10418,乗客アプリ（地図から）,4730,637,7,1,2018/11/6 16:31,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/6 16:44,,2018/11/6 16:53,,,2018/11/6 16:31,0:00:00,0:00:00,,00,13,,,2018/11/6 16:31,1900/1/0 0:00,43410.68819444440,#N/A,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/11/6 16:31,166-783-agekke,10419,乗客アプリ（地図から）,2225,782,4,1,2018/11/6 16:34,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 16:54,,2018/11/6 17:04,,,2018/11/6 16:31,0:00:00,0:00:00,,00,22,,,2018/11/6 16:31,1900/1/0 0:00,43410.68819444440,#N/A,,,
-,☆,16,2018/11/6 16:32,109-600-SNOW,10421,乗客アプリ（簡単予約）,4730,739,7,1,2018/11/6 16:33,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 16:53,,2018/11/6 17:05,,,2018/11/6 16:32,0:00:00,0:00:00,,00,,,,2018/11/6 16:32,1900/1/0 0:00,43410.68888888890,#N/A,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/11/6 16:33,109-600-SNOW,10423,乗客アプリ（地図から）,4730,422,7,1,2018/11/6 16:34,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 16:53,,2018/11/6 17:01,,,2018/11/6 16:33,0:00:00,0:00:00,,00,,,,2018/11/6 16:33,1900/1/0 0:00,43410.68958333330,#N/A,,※同一人物と思われるため一番短い待ち時間を採用,
